split,gene,chrom,tss
train,AT3G62020,3,22972303
train,AT3G62030,3,22973004
train,AT3G62040,3,22976603
train,AT3G62050,3,22978002
train,AT3G62060,3,22979848
train,AT3G62070,3,22984566
train,AT3G62080,3,22986174
train,AT3G62090,3,22990709
train,AT3G62100,3,22995686
train,AT3G62110,3,23000221
train,AT3G62150,3,23014030
train,AT3G62160,3,23015956
train,AT3G62170,3,23018509
train,AT3G62180,3,23020598
train,AT3G62190,3,23021025
train,AT3G62200,3,23025804
train,AT3G62210,3,23028335
train,AT3G62220,3,23031155
train,AT3G62230,3,23031531
train,AT3G62240,3,23036808
train,AT3G62245,3,23036880
train,AT3G62250,3,23037018
train,AT3G62260,3,23040668
train,AT3G62270,3,23046153
train,AT3G62280,3,23051309
train,AT3G62285,3,23051542
train,AT3G62290,3,23051544
train,AT3G62420,3,23092850
train,AT3G62430,3,23095657
train,AT3G62440,3,23097726
train,AT3G62450,3,23098019
train,AT3G62460,3,23105650
train,AT3G62470,3,23108694
train,AT3G62499,3,23119844
train,AT3G62500,3,23120423
train,AT3G62510,3,23122831
train,AT3G62528,3,23131655
train,AT3G62530,3,23132122
train,AT3G62540,3,23135384
train,AT3G62550,3,23135630
train,AT3G62560,3,23137286
train,AT3G62570,3,23142485
train,AT3G62580,3,23146809
train,AT3G62590,3,23150606
train,AT3G62600,3,23153649
train,AT3G62610,3,23154630
train,AT3G62615,3,23155854
train,AT3G62620,3,23159656
train,AT3G62660,3,23172754
train,AT3G62670,3,23178294
train,AT3G62680,3,23182722
train,AT3G62690,3,23186720
train,AT3G62695,3,23185929
train,AT3G62700,3,23195917
train,AT3G62710,3,23200723
train,AT3G62720,3,23201032
train,AT3G62730,3,23209533
train,AT3G62735,3,23210707
train,AT3G62740,3,23211287
train,AT3G62750,3,23214247
train,AT3G62760,3,23218312
train,AT3G62770,3,23221243
train,AT3G62780,3,23222995
train,AT3G62790,3,23224326
train,AT3G62800,3,23227512
train,AT3G62810,3,23227622
train,AT3G62820,3,23229381
train,AT3G62830,3,23232272
train,AT3G62840,3,23236816
train,AT3G62850,3,23239155
train,AT3G62860,3,23242274
train,AT3G62900,3,23255297
train,AT3G62910,3,23260480
train,AT3G62920,3,23260597
train,AT3G62930,3,23261927
train,AT3G62940,3,23264731
train,AT3G62950,3,23266227
train,AT3G62960,3,23268641
train,AT3G62970,3,23270403
train,AT3G63080,3,23309737
train,AT3G63120,3,23324283
train,AT3G63130,3,23324479
train,AT3G63140,3,23328789
train,AT3G63190,3,23344801
train,AT3G63200,3,23345754
train,AT3G63380,3,23410360
train,AT3G63390,3,23411988
train,AT3G63400,3,23412024
train,AT3G66652,3,2083394
train,AT3G66654,3,2087916
train,AT3G66656,3,2091798
train,AT3G66658,3,2099250
train,AT4G00005,4,1536
train,AT4G00020,4,10504
train,AT4G00026,4,13359
train,AT4G00030,4,13527
train,AT4G00040,4,14627
train,AT4G00050,4,17639
train,AT4G00060,4,21351
train,AT4G00070,4,31426
train,AT4G00080,4,32748
train,AT4G00085,4,33800
train,AT4G00090,4,34091
train,AT4G00100,4,36916
train,AT4G00110,4,40298
train,AT4G00120,4,43197
train,AT4G00130,4,48114
train,AT4G00140,4,53449
train,AT4G00150,4,59495
train,AT4G00155,4,62235
train,AT4G00160,4,63410
train,AT4G00163,4,69145
train,AT4G00165,4,69957
train,AT4G00170,4,72217
train,AT4G00180,4,75576
train,AT4G00190,4,82040
train,AT4G00200,4,84770
train,AT4G00210,4,87071
train,AT4G00220,4,89908
train,AT4G00232,4,100844
train,AT4G00234,4,100919
train,AT4G00238,4,105221
train,AT4G00240,4,111005
train,AT4G00250,4,113982
train,AT4G00260,4,114971
train,AT4G00270,4,118643
train,AT4G00280,4,122851
train,AT4G00290,4,125591
train,AT4G00295,4,126509
train,AT4G00300,4,128581
train,AT4G00330,4,145719
train,AT4G00335,4,145887
train,AT4G00340,4,148612
train,AT4G00342,4,151912
train,AT4G00350,4,151849
train,AT4G00355,4,154635
train,AT4G00360,4,160643
train,AT4G00370,4,166357
train,AT4G00380,4,167497
train,AT4G00390,4,172845
train,AT4G00400,4,176870
train,AT4G00416,4,179022
train,AT4G00420,4,184469
train,AT4G00430,4,187680
train,AT4G00440,4,193528
train,AT4G00460,4,213697
train,AT4G00467,4,216076
train,AT4G00480,4,219926
train,AT4G00490,4,222289
train,AT4G00500,4,227396
train,AT4G00520,4,227650
train,AT4G00550,4,240579
train,AT4G00560,4,242497
train,AT4G00570,4,246804
train,AT4G00580,4,247927
train,AT4G00585,4,252598
train,AT4G00590,4,252766
train,AT4G00600,4,256610
train,AT4G00610,4,257943
train,AT4G00620,4,261289
train,AT4G00630,4,268097
train,AT4G00650,4,268901
train,AT4G00651,4,271879
train,AT4G00660,4,274252
train,AT4G00670,4,279197
train,AT4G00680,4,281072
train,AT4G00690,4,281132
train,AT4G00695,4,283592
train,AT4G00700,4,285876
train,AT4G00710,4,289779
train,AT4G00720,4,297479
train,AT4G00730,4,304612
train,AT4G00740,4,310517
train,AT4G00750,4,314239
train,AT4G00752,4,320935
train,AT4G00755,4,324925
train,AT4G00760,4,333477
train,AT4G00770,4,331157
train,AT4G00780,4,334573
train,AT4G00889,4,374116
train,AT4G00890,4,375350
train,AT4G00893,4,381455
train,AT4G00895,4,381788
train,AT4G00900,4,386850
train,AT4G00905,4,387451
train,AT4G00940,4,404873
train,AT4G00950,4,407142
train,AT4G00953,4,410090
train,AT4G00955,4,412107
train,AT4G00960,4,414204
train,AT4G00970,4,418327
train,AT4G00975,4,421973
train,AT4G00980,4,424588
train,AT4G00985,4,424788
train,AT4G00990,4,426847
train,AT4G01000,4,434029
train,AT4G01010,4,437605
train,AT4G01020,4,438991
train,AT4G01023,4,445422
train,AT4G01026,4,446978
train,AT4G01030,4,450642
train,AT4G01037,4,453243
train,AT4G01040,4,453347
train,AT4G01050,4,455583
train,AT4G01090,4,473879
train,AT4G01100,4,477141
train,AT4G01110,4,481160
train,AT4G01120,4,484524
train,AT4G01130,4,485743
train,AT4G01180,4,503394
train,AT4G01190,4,506403
train,AT4G01200,4,507626
train,AT4G01210,4,512852
train,AT4G01220,4,515853
train,AT4G01230,4,517516
train,AT4G01270,4,532247
train,AT4G01280,4,535198
train,AT4G01290,4,543939
train,AT4G01310,4,545566
train,AT4G01320,4,545796
train,AT4G01350,4,560146
train,AT4G01355,4,562634
train,AT4G01360,4,564760
train,AT4G01370,4,566917
train,AT4G01380,4,570076
train,AT4G01390,4,571595
train,AT4G01395,4,575773
train,AT4G01400,4,577303
train,AT4G01410,4,578028
train,AT4G01420,4,581521
train,AT4G01430,4,585598
train,AT4G01435,4,592592
train,AT4G01440,4,596397
train,AT4G01450,4,608273
train,AT4G01460,4,620691
train,AT4G01470,4,625885
train,AT4G01480,4,626069
train,AT4G01500,4,639247
train,AT4G01510,4,642714
train,AT4G01516,4,649862
train,AT4G01520,4,659178
train,AT4G01533,4,669073
train,AT4G01535,4,669339
train,AT4G01540,4,672789
train,AT4G01550,4,676445
train,AT4G01560,4,679276
train,AT4G01570,4,679472
train,AT4G01575,4,682601
train,AT4G01580,4,685670
train,AT4G01590,4,690460
train,AT4G01593,4,690643
train,AT4G01595,4,691993
train,AT4G01600,4,692853
train,AT4G01610,4,694582
train,AT4G01630,4,700566
train,AT4G01640,4,702563
train,AT4G01650,4,707045
train,AT4G01660,4,708357
train,AT4G01670,4,712643
train,AT4G01671,4,713389
train,AT4G01680,4,717603
train,AT4G01690,4,729863
train,AT4G01760,4,761224
train,AT4G01770,4,764473
train,AT4G01780,4,767310
train,AT4G01790,4,769799
train,AT4G01800,4,776439
train,AT4G01810,4,780355
train,AT4G01820,4,785340
train,AT4G01830,4,790447
train,AT4G01840,4,793177
train,AT4G01850,4,798381
train,AT4G01860,4,808087
train,AT4G01865,4,808342
train,AT4G01870,4,810611
train,AT4G01880,4,812930
train,AT4G01883,4,813048
train,AT4G01890,4,816200
train,AT4G01895,4,819957
train,AT4G01897,4,821618
train,AT4G01900,4,821546
train,AT4G01910,4,826857
train,AT4G01915,4,827216
train,AT4G01920,4,831288
train,AT4G01925,4,834340
train,AT4G01930,4,840825
train,AT4G01935,4,841057
train,AT4G01940,4,843531
train,AT4G01950,4,846814
train,AT4G01960,4,853329
train,AT4G01970,4,857401
train,AT4G01990,4,872920
train,AT4G01995,4,872923
train,AT4G02000,4,874880
train,AT4G02005,4,879774
train,AT4G02010,4,881061
train,AT4G02020,4,886580
train,AT4G02030,4,892082
train,AT4G02040,4,897547
train,AT4G02110,4,935006
train,AT4G02140,4,951063
train,AT4G02150,4,953690
train,AT4G02160,4,955734
train,AT4G02170,4,958045
train,AT4G02180,4,959964
train,AT4G02190,4,967372
train,AT4G02195,4,972342
train,AT4G02200,4,972707
train,AT4G02210,4,976154
train,AT4G02220,4,976246
train,AT4G02230,4,980698
train,AT4G02235,4,980955
train,AT4G02250,4,983970
train,AT4G02260,4,985123
train,AT4G02270,4,993039
train,AT4G02280,4,994726
train,AT4G02290,4,1005305
train,AT4G02300,4,1013036
train,AT4G02310,4,1015729
train,AT4G02320,4,1026179
train,AT4G02330,4,1032350
train,AT4G02340,4,1035596
train,AT4G02350,4,1038114
train,AT4G02360,4,1041086
train,AT4G02370,4,1042235
train,AT4G02380,4,1047105
train,AT4G02390,4,1049766
train,AT4G02400,4,1054199
train,AT4G02405,4,1059671
train,AT4G02410,4,1062159
train,AT4G02420,4,1066571
train,AT4G02425,4,1068821
train,AT4G02430,4,1068974
train,AT4G02440,4,1072376
train,AT4G02450,4,1075930
train,AT4G02460,4,1080727
train,AT4G02465,4,1080962
train,AT4G02480,4,1088846
train,AT4G02482,4,1092012
train,AT4G02485,4,1092522
train,AT4G02489,4,1097645
train,AT4G02500,4,1101378
train,AT4G02510,4,1104429
train,AT4G02520,4,1112033
train,AT4G02530,4,1114158
train,AT4G02540,4,1116972
train,AT4G02541,4,1119989
train,AT4G02550,4,1122223
train,AT4G02555,4,1122603
train,AT4G02560,4,1128490
train,AT4G02570,4,1128515
train,AT4G02580,4,1134429
train,AT4G02590,4,1140540
train,AT4G02600,4,1143888
train,AT4G02610,4,1147608
train,AT4G02620,4,1151355
train,AT4G02630,4,1151611
train,AT4G02640,4,1153945
train,AT4G02650,4,1156379
train,AT4G02655,4,1158783
train,AT4G02660,4,1174321
train,AT4G02670,4,1178624
train,AT4G02680,4,1185012
train,AT4G02690,4,1185751
train,AT4G02700,4,1188983
train,AT4G02710,4,1197630
train,AT4G02715,4,1203380
train,AT4G02720,4,1205892
train,AT4G02725,4,1204013
train,AT4G02730,4,1207683
train,AT4G02733,4,1211532
train,AT4G02735,4,1217509
train,AT4G02740,4,1221019
train,AT4G02750,4,1223617
train,AT4G02760,4,1229014
train,AT4G02770,4,1230164
train,AT4G02780,4,1244822
train,AT4G02790,4,1247327
train,AT4G02800,4,1249971
train,AT4G02810,4,1256144
train,AT4G02820,4,1258532
train,AT4G02890,4,1280166
train,AT4G02900,4,1283655
train,AT4G02910,4,1289615
train,AT4G02920,4,1292483
train,AT4G02930,4,1298500
train,AT4G02940,4,1306313
train,AT4G02980,4,1321608
train,AT4G02990,4,1321758
train,AT4G03000,4,1324063
train,AT4G03010,4,1329548
train,AT4G03020,4,1335463
train,AT4G03030,4,1337565
train,AT4G03038,4,1341289
train,AT4G03040,4,1341083
train,AT4G03050,4,1343845
train,AT4G03070,4,1358267
train,AT4G03080,4,1365498
train,AT4G03090,4,1371557
train,AT4G03100,4,1374160
train,AT4G03110,4,1379747
train,AT4G03113,4,1382741
train,AT4G03115,4,1385525
train,AT4G03120,4,1385613
train,AT4G03130,4,1390781
train,AT4G03135,4,1390895
train,AT4G03140,4,1392121
train,AT4G03150,4,1394583
train,AT4G03153,4,1395588
train,AT4G03156,4,1396784
train,AT4G03157,4,1397351
train,AT4G03160,4,1397979
train,AT4G03165,4,1400291
train,AT4G03170,4,1400832
train,AT4G03175,4,1402869
train,AT4G03180,4,1403117
train,AT4G03190,4,1407402
train,AT4G03200,4,1408159
train,AT4G03205,4,1412785
train,AT4G03210,4,1415617
train,AT4G03220,4,1417472
train,AT4G03230,4,1423337
train,AT4G03240,4,1424772
train,AT4G03250,4,1424902
train,AT4G03260,4,1428102
train,AT4G03280,4,1440146
train,AT4G03285,4,1442005
train,AT4G03290,4,1442546
train,AT4G03292,4,1445220
train,AT4G03295,4,1445954
train,AT4G03298,4,1446664
train,AT4G03320,4,1464467
train,AT4G03330,4,1466284
train,AT4G03340,4,1470080
train,AT4G03350,4,1474509
train,AT4G03360,4,1475968
train,AT4G03370,4,1478965
train,AT4G03380,4,1490228
train,AT4G03390,4,1495214
train,AT4G03400,4,1501599
train,AT4G03405,4,1501607
train,AT4G03410,4,1501168
train,AT4G03415,4,1506535
train,AT4G03420,4,1511597
train,AT4G03450,4,1531819
train,AT4G03490,4,1554159
train,AT4G03500,4,1553092
train,AT4G03505,4,1557319
train,AT4G03510,4,1559437
train,AT4G03525,4,76411
train,AT4G03535,4,87717
train,AT4G03545,4,88476
train,AT4G03550,4,1573266
train,AT4G03560,4,1579929
train,AT4G03570,4,1594105
train,AT4G03580,4,1596985
train,AT4G03585,4,162822
train,AT4G03590,4,1602950
train,AT4G03595,4,163569
train,AT4G03600,4,1604628
train,AT4G03605,4,178519
train,AT4G03610,4,1604886
train,AT4G03620,4,1608665
train,AT4G03625,4,1608516
train,AT4G03630,4,1608750
train,AT4G03635,4,1611651
train,AT4G03645,4,1648416
train,AT4G03665,4,247943
train,AT4G03675,4,271192
train,AT4G03685,4,271533
train,AT4G03705,4,277679
train,AT4G03715,4,283709
train,AT4G03725,4,316037
train,AT4G03728,4,1652976
train,AT4G03740,4,1663515
train,AT4G03755,4,329268
train,AT4G03765,4,378588
train,AT4G03805,4,426018
train,AT4G03811,4,1756584
train,AT4G03815,4,426395
train,AT4G03820,4,1774532
train,AT4G03830,4,1790440
train,AT4G03845,4,447577
train,AT4G03875,4,630795
train,AT4G03895,4,681862
train,AT4G03905,4,687493
train,AT4G03915,4,687715
train,AT4G03925,4,687898
train,AT4G03930,4,1870422
train,AT4G03935,4,1869715
train,AT4G03940,4,1873624
train,AT4G03945,4,1877872
train,AT4G03950,4,1879518
train,AT4G03955,4,712342
train,AT4G03960,4,1887462
train,AT4G03965,4,1889360
train,AT4G03995,4,815274
train,AT4G04005,4,820726
train,AT4G04015,4,837666
train,AT4G04020,4,1931883
train,AT4G04025,4,1934635
train,AT4G04030,4,1937972
train,AT4G04035,4,842657
train,AT4G04040,4,1939113
train,AT4G04055,4,898253
train,AT4G04075,4,973552
train,AT4G04077,4,1961126
train,AT4G04078,4,1961747
train,AT4G04080,4,1963291
train,AT4G04085,4,1008263
train,AT4G04090,4,1964980
train,AT4G04110,4,1972591
train,AT4G04115,4,1030935
train,AT4G04135,4,1074079
train,AT4G04180,4,2020420
train,AT4G04185,4,1114629
train,AT4G04190,4,2024445
train,AT4G04195,4,1114529
train,AT4G04200,4,2027165
train,AT4G04205,4,1122744
train,AT4G04210,4,2029855
train,AT4G04215,4,1141044
train,AT4G04220,4,2033168
train,AT4G04221,4,2036495
train,AT4G04223,4,2036511
train,AT4G04225,4,1149555
train,AT4G04235,4,1178768
train,AT4G04260,4,2054037
train,AT4G04265,4,2058299
train,AT4G04275,4,1195269
train,AT4G04285,4,1200791
train,AT4G04295,4,1209854
train,AT4G04315,4,2095259
train,AT4G04320,4,2113341
train,AT4G04330,4,2118617
train,AT4G04340,4,2122507
train,AT4G04345,4,1284017
train,AT4G04350,4,2128090
train,AT4G04355,4,1299566
train,AT4G04360,4,2133935
train,AT4G04370,4,2136321
train,AT4G04385,4,1348264
train,AT4G04402,4,2164007
train,AT4G04404,4,2166973
train,AT4G04415,4,2194160
train,AT4G04423,4,2203424
train,AT4G04425,4,1360000
train,AT4G04435,4,1393519
train,AT4G04445,4,1404292
train,AT4G04450,4,2218042
train,AT4G04455,4,1405104
train,AT4G04460,4,2224422
train,AT4G04465,4,1445846
train,AT4G04470,4,2230485
train,AT4G04475,4,1446085
train,AT4G04480,4,2229649
train,AT4G04485,4,1446259
train,AT4G04490,4,2234689
train,AT4G04500,4,2238370
train,AT4G04505,4,1466768
train,AT4G04510,4,2242072
train,AT4G04515,4,1469052
train,AT4G04535,4,1470463
train,AT4G04555,4,2266799
train,AT4G04565,4,1472018
train,AT4G04570,4,2288616
train,AT4G04580,4,2294906
train,AT4G04585,4,1473602
train,AT4G04601,4,2309571
train,AT4G04605,4,2318152
train,AT4G04610,4,2324878
train,AT4G04614,4,2328264
train,AT4G04615,4,1483121
train,AT4G04620,4,2330590
train,AT4G04625,4,1495561
train,AT4G04630,4,2332814
train,AT4G04632,4,2340049
train,AT4G04640,4,2352025
train,AT4G04645,4,1533414
train,AT4G04650,4,2355213
train,AT4G04665,4,1639419
train,AT4G04670,4,2367434
train,AT4G04675,4,1757738
train,AT4G04680,4,2372266
train,AT4G04690,4,2375135
train,AT4G04695,4,2384121
train,AT4G04700,4,2388105
train,AT4G04710,4,2392989
train,AT4G04720,4,2397804
train,AT4G04730,4,2402349
train,AT4G04740,4,2408737
train,AT4G04745,4,2413447
train,AT4G04755,4,1786404
train,AT4G04765,4,1785788
train,AT4G04770,4,2429899
train,AT4G04775,4,2431120
train,AT4G04780,4,2432252
train,AT4G04785,4,1997293
train,AT4G04790,4,2439403
train,AT4G04795,4,2075902
train,AT4G04800,4,2439520
train,AT4G04805,4,2076433
train,AT4G04810,4,2441241
train,AT4G04815,4,2168144
train,AT4G04830,4,2445775
train,AT4G04840,4,2449434
train,AT4G04850,4,2452664
train,AT4G04855,4,2187073
train,AT4G04860,4,2459853
train,AT4G04865,4,2188645
train,AT4G04870,4,2464150
train,AT4G04875,4,2194815
train,AT4G04880,4,2467259
train,AT4G04885,4,2471866
train,AT4G04890,4,2482447
train,AT4G04895,4,2197650
train,AT4G04900,4,2488611
train,AT4G04905,4,2322090
train,AT4G04910,4,2495863
train,AT4G04930,4,2509053
train,AT4G04940,4,2517217
train,AT4G04945,4,2356071
train,AT4G04950,4,2520062
train,AT4G04955,4,2525352
train,AT4G04965,4,2416337
train,AT4G04975,4,2434857
train,AT4G04995,4,2448230
train,AT4G05000,4,2563040
train,AT4G05005,4,2452081
train,AT4G05010,4,2567183
train,AT4G05015,4,2460620
train,AT4G05018,4,2571040
train,AT4G05020,4,2572427
train,AT4G05045,4,2586745
train,AT4G05048,4,2587104
train,AT4G05050,4,2589437
train,AT4G05055,4,2586946
train,AT4G05060,4,2592541
train,AT4G05065,4,2591712
train,AT4G05070,4,2594125
train,AT4G05071,4,2594297
train,AT4G05075,4,2655694
train,AT4G05080,4,2603001
train,AT4G05085,4,2714697
train,AT4G05090,4,2609066
train,AT4G05091,4,2611781
train,AT4G05095,4,2614214
train,AT4G05097,4,2614015
train,AT4G05110,4,2629058
train,AT4G05115,4,2725038
train,AT4G05120,4,2635143
train,AT4G05125,4,2724942
train,AT4G05130,4,2639279
train,AT4G05135,4,2732791
train,AT4G05140,4,2653208
train,AT4G05150,4,2660156
train,AT4G05155,4,2742762
train,AT4G05160,4,2664314
train,AT4G05170,4,2669441
train,AT4G05180,4,2673243
train,AT4G05190,4,2675064
train,AT4G05200,4,2682384
train,AT4G05205,4,3759286
train,AT4G05210,4,2682613
train,AT4G05215,4,4621090
train,AT4G05220,4,2685793
train,AT4G05225,4,4641967
train,AT4G05230,4,2687003
train,AT4G05235,4,4660254
train,AT4G05240,4,2688200
train,AT4G05245,4,4668362
train,AT4G05250,4,2691460
train,AT4G05255,4,4790903
train,AT4G05260,4,2693680
train,AT4G05270,4,2694939
train,AT4G05275,4,4797004
train,AT4G05285,4,4824699
train,AT4G05295,4,4842389
train,AT4G05310,4,2714765
train,AT4G05315,4,4971300
train,AT4G05320,4,2717977
train,AT4G05330,4,2723214
train,AT4G05335,4,4971907
train,AT4G05340,4,2725690
train,AT4G05350,4,2727530
train,AT4G05355,4,5122841
train,AT4G05360,4,2728204
train,AT4G05365,4,5156884
train,AT4G05375,4,5157396
train,AT4G05380,4,2736109
train,AT4G05385,4,5157637
train,AT4G05390,4,2740927
train,AT4G05395,4,5254959
train,AT4G05400,4,2741124
train,AT4G05405,4,5255757
train,AT4G05410,4,2745635
train,AT4G05420,4,2746114
train,AT4G05425,4,5299016
train,AT4G05430,4,2753124
train,AT4G05435,4,5299471
train,AT4G05440,4,2757163
train,AT4G05445,4,5318441
train,AT4G05450,4,2758643
train,AT4G05460,4,2762445
train,AT4G05465,4,5353365
train,AT4G05470,4,2765351
train,AT4G05475,4,2767957
train,AT4G05485,4,5364659
train,AT4G05490,4,2772252
train,AT4G05497,4,2778839
train,AT4G05520,4,2804403
train,AT4G05523,4,2809025
train,AT4G05525,4,5372568
train,AT4G05530,4,2816317
train,AT4G05535,4,5375266
train,AT4G05540,4,2821065
train,AT4G05545,4,5387321
train,AT4G05553,4,2826047
train,AT4G05555,4,2848125
train,AT4G05565,4,5428169
train,AT4G05590,4,2907012
train,AT4G05605,4,5634932
train,AT4G05612,4,2959094
train,AT4G05615,4,5650797
train,AT4G05620,4,2985449
train,AT4G05625,4,5659241
train,AT4G05630,4,2988822
train,AT4G05631,4,2992618
train,AT4G05632,4,3001664
train,AT4G05645,4,5668474
train,AT4G05650,4,5669541
train,AT4G05655,4,5699592
train,AT4G05660,4,5701278
train,AT4G05665,4,5714987
train,AT4G05670,4,5715752
train,AT4G05675,4,5716202
train,AT4G05680,4,5731144
train,AT4G05685,4,5777106
train,AT4G05690,4,5778891
train,AT4G05695,4,5800336
train,AT4G05700,4,5850995
train,AT4G05705,4,5917486
train,AT4G05710,4,5918848
train,AT4G05715,4,5937697
train,AT4G05720,4,5985811
train,AT4G05730,4,6091995
train,AT4G05735,4,6175458
train,AT4G05740,4,6204097
train,AT4G05745,4,6212753
train,AT4G05750,4,6230500
train,AT4G05755,4,6270196
train,AT4G05760,4,6308879
train,AT4G05765,4,6330142
train,AT4G05770,4,6330510
train,AT4G05775,4,6375110
train,AT4G05780,4,6430575
train,AT4G05785,4,6478619
train,AT4G05790,4,6486245
train,AT4G05795,4,6485842
train,AT4G05805,4,6580008
train,AT4G05815,4,6619844
train,AT4G05840,4,6671874
train,AT4G05845,4,6763744
train,AT4G05850,4,6786329
train,AT4G05875,4,6886756
train,AT4G05880,4,6955586
train,AT4G05885,4,6955093
train,AT4G05890,4,6990538
train,AT4G05895,4,6995032
train,AT4G05905,4,7023836
train,AT4G05910,4,7044139
